,seriesuid,coordX,coordY,coordZ
191074,1.3.6.1.4.1.14519.5.2.1.6279.6001.202811684116768680758082619196,-85.8668496571,-26.6501938805,-95.2879167459
188326,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-122.05,36.93,-177.93
102030,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,58.132204945,-11.79436094,-161.10306155
399377,1.3.6.1.4.1.14519.5.2.1.6279.6001.325580698241281352835338693869,-78.77,43.76,-202.12
202557,1.3.6.1.4.1.14519.5.2.1.6279.6001.210426531621179400035178209430,52.063669034600004,-11.102346448199999,-109.34076941100001
83549,1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509,-13.4536205187,29.8832195827,-47.9633424388
274592,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,-69.66,76.46,-181.85
518677,1.3.6.1.4.1.14519.5.2.1.6279.6001.832260670372728970918746541371,37.49283037,69.47335939,-183.08027969999998
372404,1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014,71.700894525,-21.737868635500003,-114.70736864700001
183540,1.3.6.1.4.1.14519.5.2.1.6279.6001.199975006921901879512837687266,47.86,58.17,-87.5
6685,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249,96.28467266530001,19.0348690723,-88.478440818
537142,1.3.6.1.4.1.14519.5.2.1.6279.6001.939152384493874708850321969356,-61.4258002158,-192.726166883,-195.19583355700001
307903,1.3.6.1.4.1.14519.5.2.1.6279.6001.270788655216695628640355888562,3.52160795455,-58.272,-57.9029545455
266022,1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,87.68,-2.24,-181.57
263051,1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,65.0668769986,105.15095418799999,-396.424093476
350663,1.3.6.1.4.1.14519.5.2.1.6279.6001.300136985030081433029390459071,113.36,1.99,-229.42
548905,1.3.6.1.4.1.14519.5.2.1.6279.6001.980362852713685276785310240144,-108.97,-11.24,-194.45
517265,1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-107.72,16.53,-208.46
85929,1.3.6.1.4.1.14519.5.2.1.6279.6001.145474881373882284343459153872,-119.691903438,30.2046933317,-233.304838937
154265,1.3.6.1.4.1.14519.5.2.1.6279.6001.183924380327950237519832859527,-80.3695922153,30.4537894689,-211.828084547
383153,1.3.6.1.4.1.14519.5.2.1.6279.6001.315187221221054114974341475212,-43.38,153.12,-577.49
408960,1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,-63.269755411400006,20.504176819,-178.23616777900003
126416,1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521,-61.78607737,-31.82341752,-114.18408659999999
463894,1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,-109.08,-37.34,-71.3
234964,1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780,-21.32,-224.87,-300.09
392362,1.3.6.1.4.1.14519.5.2.1.6279.6001.323408652979949774528873200770,80.9784408454,-18.4606056974,-190.678890411
544536,1.3.6.1.4.1.14519.5.2.1.6279.6001.969607480572818589276327766720,-79.97,-117.07,-198.1
225540,1.3.6.1.4.1.14519.5.2.1.6279.6001.221945191226273284587353530424,100.19,-159.19,-300.49
344433,1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169,37.25,-39.09,-132.23
237773,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795,-74.48,-215.79,-182.5
349953,1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534,50.58,50.94,-135.33
253719,1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574,75.69,-105.09,-211.25
450782,1.3.6.1.4.1.14519.5.2.1.6279.6001.463588161905537526756964393219,-39.16100441,15.97754185,-157.7161013
274924,1.3.6.1.4.1.14519.5.2.1.6279.6001.250438451287314206124484591986,73.44,6.3,-104.91
94900,1.3.6.1.4.1.14519.5.2.1.6279.6001.150684298696437181894923266019,39.1956070372,-122.217720025,-265.629227277
57660,1.3.6.1.4.1.14519.5.2.1.6279.6001.130765375502800983459674173881,22.65984337,11.19701385,-156.12447519999998
521101,1.3.6.1.4.1.14519.5.2.1.6279.6001.842317928015463083368074520378,-43.57,-191.76,-184.29
190623,1.3.6.1.4.1.14519.5.2.1.6279.6001.202643836890896697853521610450,71.7648435333,40.031369548600004,-150.43919086
243591,1.3.6.1.4.1.14519.5.2.1.6279.6001.231645134739451754302647733304,107.16342826399999,29.8529623758,-189.88638231599998
106719,1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250,-85.5814733523,-26.333881743200003,-115.74089861
455417,1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156,-70.51907388869999,-75.6617581048,-173.478947592
397273,1.3.6.1.4.1.14519.5.2.1.6279.6001.324649110927013926557500550446,-113.76713535399999,13.221258983299998,-223.75648670299998
534885,1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179,42.85,43.03,-159.76
278882,1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014,124.26,36.91,-229.92
127867,1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095,30.1922398585,49.6241008354,-155.39860153700002
177769,1.3.6.1.4.1.14519.5.2.1.6279.6001.197063290812663596858124411210,-28.8528816087,-9.88610774202,-132.11030174200002
517593,1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,-28.2512576726,-71.9764278733,-153.945744897
168558,1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256,53.1550489055,68.39700796609999,-277.314210738
207480,1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074,-13.259882822,171.530586739,-679.3358697819999
522982,1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170,-53.27,37.16,-208.75
315031,1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130,36.8934213962,163.306492598,-591.9891932840001
253873,1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574,-38.85048182,-108.6768721,-178.972994
410650,1.3.6.1.4.1.14519.5.2.1.6279.6001.334166493392278943610545989413,45.8023193229,-122.43719561299999,-278.112069186
349056,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230,-118.74,-37.47,-110.61
145819,1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720,-13.3165493151,30.642550684899998,-62.249401402
502165,1.3.6.1.4.1.14519.5.2.1.6279.6001.750792629100457382099842515038,-98.75,153.38,-761.19
52818,1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225,-23.3535365308,43.3748184068,-154.63116122
91571,1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689,-91.4109654893,41.6604072731,-126.26739915700001
455671,1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156,70.22444510220001,-70.353616434,-181.50064750299998
260980,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147,34.78,55.69,-219.15
61366,1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366,-38.3626112763,-218.149691418,-217.229238571
181792,1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708,-57.1736791983,193.253539072,-736.1922027810001
53985,1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531,-93.52816091950001,-32.3204022989,-145.026264368
41438,1.3.6.1.4.1.14519.5.2.1.6279.6001.123654356399290048011621921476,-56.5003773203,29.777889304000002,-163.84017793200002
199445,1.3.6.1.4.1.14519.5.2.1.6279.6001.206097113343059612247503064658,61.54,-120.35,-159.9
353750,1.3.6.1.4.1.14519.5.2.1.6279.6001.300270516469599170290456821227,-24.82,-157.52,-154.79
494221,1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,104.69,140.96,-556.49
377684,1.3.6.1.4.1.14519.5.2.1.6279.6001.312704771348460502013249647868,21.03,148.31,-123.36
334916,1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,-102.357385354,15.805963001199999,1548.1012294000002
418576,1.3.6.1.4.1.14519.5.2.1.6279.6001.338875090785618956575597613546,-37.525584360399996,4.01783117133,-215.440792293
536689,1.3.6.1.4.1.14519.5.2.1.6279.6001.939152384493874708850321969356,-101.097639552,-97.4987215278,-115.950000215
490238,1.3.6.1.4.1.14519.5.2.1.6279.6001.693480911433291675609148051914,-55.62,177.02,-658.51
493009,1.3.6.1.4.1.14519.5.2.1.6279.6001.712472578497712558367294720243,-78.2629467117,92.17596686610001,1567.67427962
260290,1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,-113.04864769999999,95.845149095,-323.68361595
446776,1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130,1.05096725814,76.7637772746,-146.996607539
342127,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663,83.55,13.09,-99.1
380674,1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490,-112.88035084,28.175147689099997,-201.288627451
443012,1.3.6.1.4.1.14519.5.2.1.6279.6001.440226700369921575481834344455,-40.668691266399996,-170.729475766,-114.48828015
31060,1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,15.552726581400002,43.343292869799996,-65.89797566109999
61031,1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209,34.55842764,6.70861124,-124.21323340000001
360540,1.3.6.1.4.1.14519.5.2.1.6279.6001.304700823314998198591652152637,64.58,-79.61,-243.25
124818,1.3.6.1.4.1.14519.5.2.1.6279.6001.170052181746004939527661217512,-107.07,-15.65,-123.96
398308,1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,-30.25,51.04,-64.87
40435,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972,-101.59508716,45.108921523599996,-137.865217618
39953,1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720,33.444435334299996,41.0708475507,-144.811641471
518528,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750,59.55,-35.39,-218.96
9806,1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,-101.709963171,-12.2865816945,-222.052592805
318730,1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,56.86,-240.77,-205.43
139765,1.3.6.1.4.1.14519.5.2.1.6279.6001.176362912420491262783064585333,44.38,23.75,-218.02
441446,1.3.6.1.4.1.14519.5.2.1.6279.6001.438308540025607517017949816111,-98.42992476139999,71.0536122133,-141.102739836
549928,1.3.6.1.4.1.14519.5.2.1.6279.6001.986011151772797848993829243183,-36.81173224,17.91625567,-115.47951699999999
258822,1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,-124.08,127.67,1633.06
383767,1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372,-37.9219563419,4.4614721606400005,-40.2703239429
240529,1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442,87.58,23.65,-144.57
462465,1.3.6.1.4.1.14519.5.2.1.6279.6001.518487185634324801733841260431,64.16,-36.16,-147.17
542865,1.3.6.1.4.1.14519.5.2.1.6279.6001.961063442349005937536597225349,-64.06,94.92,-291.19
470175,1.3.6.1.4.1.14519.5.2.1.6279.6001.569096986145782511000054443951,35.3991216355,-65.24211974010001,-130.75344849200002
140372,1.3.6.1.4.1.14519.5.2.1.6279.6001.176362912420491262783064585333,57.03019434,53.73794386,-132.4307762
22618,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437,58.792477365299995,-17.8674503769,-138.600809256
505390,1.3.6.1.4.1.14519.5.2.1.6279.6001.765930210026773090100532964804,60.04,195.32,-539.92
271969,1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,46.9615676538,91.9728078198,-297.35638704900003
461696,1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490,-89.6019356892,1.54664817348,-126.513548595
472323,1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904,33.9683448604,-12.410420392699999,-195.59680604
467618,1.3.6.1.4.1.14519.5.2.1.6279.6001.561423049201987049884663740668,-93.93,-9.1,-127.45
532148,1.3.6.1.4.1.14519.5.2.1.6279.6001.908250781706513856628130123235,-63.77376179,142.4367335,-268.9606625
142408,1.3.6.1.4.1.14519.5.2.1.6279.6001.177252583002664900748714851615,-53.97,-1.74,-264.34
384394,1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304,-81.46,-8.93,-145.25
208243,1.3.6.1.4.1.14519.5.2.1.6279.6001.213854687290736562463866711534,116.90939650000001,-178.34428455,-280.94135495
528166,1.3.6.1.4.1.14519.5.2.1.6279.6001.897161587681142256575045076919,-36.2790180083,37.8708788075,-158.985587382
247324,1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044,122.88829608299999,-202.37303725200002,-263.206173065
235344,1.3.6.1.4.1.14519.5.2.1.6279.6001.227885601428639043345478571594,93.85953526,-52.93886218,-171.3685396
199119,1.3.6.1.4.1.14519.5.2.1.6279.6001.206097113343059612247503064658,87.85587914780001,-78.8767315218,-222.134733032
388987,1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474,61.57,73.07,-146.99
21730,1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,47.90350511,37.60442008,-99.93417567
61653,1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366,-58.34,-97.56,-227.54
190664,1.3.6.1.4.1.14519.5.2.1.6279.6001.202643836890896697853521610450,-83.0252220779,9.03100547806,-85.3494928471
128442,1.3.6.1.4.1.14519.5.2.1.6279.6001.171682845383273105440297561095,-74.1740793606,53.760578198000005,-153.789424676
118796,1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530,26.9375786335,-36.3865579227,-121.88735705100001
254008,1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,35.7232547291,43.3047226411,-143.969961657
139171,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518,72.62,83.6,-244.83
401311,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842,-71.8,53.03,-211.45
274376,1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730,71.1925936051,52.8999172014,-78.7090292041
10501,1.3.6.1.4.1.14519.5.2.1.6279.6001.106164978370116976238911317774,9.18787294742,11.6057833404,-181.381343486
378314,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406,106.647027206,12.7072414527,-272.968627671
174748,1.3.6.1.4.1.14519.5.2.1.6279.6001.194632613233275988184244485809,-106.82970669299999,6.6045725915,-220.61031940900003
21807,1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,-34.512541395300005,-113.100196289,-203.617157095
78653,1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384,-72.15158032869999,-50.83611975,-59.934022177399996
192944,1.3.6.1.4.1.14519.5.2.1.6279.6001.203425588524695836343069893813,-86.1232941386,84.9258434175,-263.0865067
259453,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,24.1828340667,-52.548463418400004,-56.7009178293
114348,1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-72.0457002146,-60.17414466,-231.027777991
332149,1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,-66.4801901797,-41.2926459894,-118.258361615
176731,1.3.6.1.4.1.14519.5.2.1.6279.6001.195913706607582347421429908613,-56.88825815,58.07797043,-106.8124014
41747,1.3.6.1.4.1.14519.5.2.1.6279.6001.123697637451437522065941162930,-122.82,-26.28,-148.52
27112,1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,53.48,0.59,-192.38
27013,1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,-59.01,-6.44,-93.01
346410,1.3.6.1.4.1.14519.5.2.1.6279.6001.297433269262659217151107535012,-82.1830767012,-72.8741641467,-175.765753947
149485,1.3.6.1.4.1.14519.5.2.1.6279.6001.179730018513720561213088132029,79.84,47.01,-156.38
328977,1.3.6.1.4.1.14519.5.2.1.6279.6001.283878926524838648426928238498,-97.8307579296,19.6155272355,-189.03009776
429636,1.3.6.1.4.1.14519.5.2.1.6279.6001.390513733720659266816639651938,39.42,-9.1,-53.04
264887,1.3.6.1.4.1.14519.5.2.1.6279.6001.245248446973732759194067808002,-45.68,-42.88,-190.31
378794,1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733,-33.3503237942,90.5260932856,-219.442276635
234936,1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780,-82.15,-194.1,-260.89
38660,1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,-42.49,77.74,-188.87
419740,1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,-56.02,-72.83,-139.56
511851,1.3.6.1.4.1.14519.5.2.1.6279.6001.792381786708289670758399079830,109.75,155.36,-445.59
477989,1.3.6.1.4.1.14519.5.2.1.6279.6001.624425075947752229712087113746,-98.19,0.35,-110.74
465233,1.3.6.1.4.1.14519.5.2.1.6279.6001.550599855064600241623943717588,69.2736087533,24.6884853597,-174.19514946
237812,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795,29.25,-77.01,-251.43
73101,1.3.6.1.4.1.14519.5.2.1.6279.6001.139713436241461669335487719526,-91.5270542728,36.619915982600006,-222.22351373799998
486893,1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616,-128.992357769,40.3688947613,-218.560167847
80388,1.3.6.1.4.1.14519.5.2.1.6279.6001.143410010885830403003179808334,-29.2498513352,-38.332718618600005,-144.251793954
449222,1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891,-40.089982075100004,54.865336417200005,-323.370811413
67078,1.3.6.1.4.1.14519.5.2.1.6279.6001.138080888843357047811238713686,-85.8,174.25,-592.23
389384,1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,39.8251167571,50.876667696000005,-227.424528519
533836,1.3.6.1.4.1.14519.5.2.1.6279.6001.910757789941076242457816491305,-36.9137370687,49.0294909982,-214.43736864599998
164249,1.3.6.1.4.1.14519.5.2.1.6279.6001.188385286346390202873004762827,-103.59,-64.37,-118.87
132271,1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845,-80.86,75.97,-106.4
60870,1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878,-50.219891225,34.989025633400004,-88.084213693
157120,1.3.6.1.4.1.14519.5.2.1.6279.6001.185226274332527104841463955058,86.11049606,115.8044594,-61.1727986
123493,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,96.75,-84.74,-254.74
133011,1.3.6.1.4.1.14519.5.2.1.6279.6001.173931884906244951746140865701,73.0663188821,2.4555358857,-181.062759562
375321,1.3.6.1.4.1.14519.5.2.1.6279.6001.311476128731958142981941696518,-40.48411128,179.317041,-557.2857924
390158,1.3.6.1.4.1.14519.5.2.1.6279.6001.320967206808467952819309001585,-61.62,64.44,-96.0
114434,1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-37.16,-104.11,-312.53
155155,1.3.6.1.4.1.14519.5.2.1.6279.6001.184019785706727365023450012318,-47.42,-8.59,-203.95
152087,1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100,-95.4554147465,55.2764976959,-204.83235023
211320,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224,-26.23,-12.04,-57.72
113025,1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103,59.24,17.62,-114.55
461117,1.3.6.1.4.1.14519.5.2.1.6279.6001.511347030803753100045216493273,43.4885426658,67.2031140959,-167.382857348
522469,1.3.6.1.4.1.14519.5.2.1.6279.6001.855232435861303786204450738044,-71.3839505401,13.785228328499999,-58.6312104051
457318,1.3.6.1.4.1.14519.5.2.1.6279.6001.487268565754493433372433148666,85.6971497889,15.2905797854,-86.14375021209999
47885,1.3.6.1.4.1.14519.5.2.1.6279.6001.126121460017257137098781143514,-12.025988478099999,34.9427657893,-217.033805867
266537,1.3.6.1.4.1.14519.5.2.1.6279.6001.245546033414728092794968890929,-76.840334775,27.76730034,-214.05119215
242671,1.3.6.1.4.1.14519.5.2.1.6279.6001.230675342744370103160629638194,-71.99,26.8,-249.37
6452,1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,-42.3882224337,171.002499775,704.21805534
493046,1.3.6.1.4.1.14519.5.2.1.6279.6001.712472578497712558367294720243,-65.22,115.19,1479.45
463350,1.3.6.1.4.1.14519.5.2.1.6279.6001.525937963993475482158828421281,-149.431213557,-2.11169060801,-192.085
362974,1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136,-36.3198357973,58.2012529717,-180.44689160099998
265082,1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488,39.403855799999995,63.97186969,-141.0997744
57373,1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843,-18.29,68.7,-65.9
358005,1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986,-43.469452633100005,-108.324576256,-140.818076719
66659,1.3.6.1.4.1.14519.5.2.1.6279.6001.138080888843357047811238713686,-46.2336237477,190.036391949,-563.66078453
437611,1.3.6.1.4.1.14519.5.2.1.6279.6001.416701701108520592702405866796,-36.25,53.97,-89.17
51630,1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224,-61.6676149942,6.805808820069999,-81.4773357248
169826,1.3.6.1.4.1.14519.5.2.1.6279.6001.192419869605596446455526220766,104.88254817100001,4.12638819732,-182.51814540400002
126194,1.3.6.1.4.1.14519.5.2.1.6279.6001.170825539570536865106681134236,105.123882521,-108.215470382,-222.513235488
